# command line: ./generate_stepping_data --ls 10.49 --eqt 0 --k_b 1000000000.0 --eqmpre 200 --lt 23.8 --seed 1.0 --cb 0.1 --nomovie --ct 0.2 --eqmpost 224 --eqb 120 --framerate 1e-10 --label paramSearch-fitparamsrun --exp-unbinding-constant -0.35 --dt 1e-10 --k_ub 75.0 --runtime 3.0 --cm 0.4



#********paramSearch-fitparamsrun__k_b-1e+09,k_ub-75,c--0.35,cb-0.1,cm-0.4,ct-0.2,ls-10.49,lt-23.8,seed-1,dt-1e-10********
#time_unbind, time_bind, nbx_bind, fbx_bind, nmx_unbind, fmx_unbind, nmx_bind, fmx_bind
#[time: 0]
  0.008725585  0.0087262414                  0   8.25984169290076   3.12504766930792   2.42464752337429   1.97818716176788  -0.23724746350678
#[time: 0.01]
 0.0139004732  0.0139018504                  0   1.25522162389118   5.34846111565957   6.68311048673858  -7.40423441051139  -7.35369420907978
#[time: 0.02]
 0.0287587178  0.0287602223                  0  -2.78058188492296   3.90963613425905   5.34574265303474   4.97476799270404   2.37954831379726
#[time: 0.03]
 0.0340349423  0.0340350622   2.24234149675612  -2.78058188492296   4.85676878021456    3.3969620301416  -3.46361676680158  -1.62228810912973
#[time: 0.04]
#[time: 0.05]
 0.0519228378  0.0519229521   2.24234149675612  0.654514353946493   4.60809197885657   2.23097576793616 -0.390343667979456  0.467439037477369
 0.0553317134  0.0553383452   2.24234149675612   3.46309435721986   4.03552642855344    3.3996413502948  -5.89285071642499  -5.96101892205686
#[time: 0.06]
 0.0675126894  0.0675126896   2.24234149675612   3.46309435721998   4.75924366980565   5.48634952589774   4.99510018540358   5.74824837656848
#[time: 0.07]
#[time: 0.08]
 0.0852906792  0.0852971726   2.24234149675612  -8.52526917422909   4.00905842241194   4.14027746331421   7.34881686939421  -4.66701838233259
 0.0876832675  0.0876914457  -1.80759633984998  -8.52526917422909   2.87211749870665  -1.81404997377986   5.06200000981246  -1.68686722907784
#[time: 0.09]
#[time: 0.1]
 0.1009120932  0.1009132725  -1.80759633984998 -0.762237900551921  -1.40278476892058  -3.05850350382404  -4.58612493784601   -4.8573809060117
#[time: 0.11]
 0.1142522431  0.1142540545   1.20634944393415 -0.762237900551921   3.10090907107965    3.6932308581282   9.57250779985531   5.56591923566683
#[time: 0.12]
 0.1287149768  0.1287226654   1.20634944393415    1.9064873621533   1.82507307241525   1.29331487331493  -4.24422324061952   -6.9688572101193
#[time: 0.13]
 0.1332107651  0.1332124393   1.35534218208551    1.9064873621533   5.51185932429269   5.93577193499017  -2.86232704079427  -3.41650602092663
#[time: 0.14]
 0.1469021714  0.1469043038   1.35534218208551   4.95469234413643    5.1184989913298   5.26134127588512  -3.77132541990677  -4.40082235084955
#[time: 0.15]
 0.1513983739  0.1513991482  0.818650296866437   4.95469234413643   3.42061055202088   2.23570136791263    2.8850226580397   2.86985897974608
#[time: 0.16]
 0.1628675801   0.162868393    1.7790986023129   4.95469234413643   2.51731056053559   2.31086301937936   3.81456494247819   3.98025446305708
#[time: 0.17]
 0.1754268134  0.1754289028   11.7542250301945   4.95469234413643   3.59711772606583   4.26149858913329   4.14995822375268    3.4560820132337
 0.1772224593  0.1772224595   11.7542250301945   4.95469234413643    13.478769838382   10.6291615945477    13.496050888664   10.6979493909062
 0.1781451036  0.1781451342   11.7542250301945   13.3816575712832    12.198329500579   9.32757942690731   11.6661504303359   11.1165927318107
#[time: 0.18]
 0.1824968418  0.1824972409   11.7542250301945   18.6034931311671   16.8181859717129    17.476753194579    9.6631480275677   9.38136739593988
#[time: 0.19]
 0.1960556427  0.1960559538   25.5783015334559   18.6034931311671   18.4107655085023   22.3237012396823    19.236790466892   22.5563667669326
#[time: 0.2]
